No,region,store,dates,order_items,순살여부,,전처리,전처리_결과_1,전처리_결과_2,전처리_결과_3,전처리_결과_4,전처리_결과_5,전처리_결과_6
1266,BBQ치킨,마포가좌역점,2022년 02월 04일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1267,BBQ치킨,마포가좌역점,2022년 01월 30일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1268,BBQ치킨,마포가좌역점,2022년 01월 29일,소이갈릭스（한마리）/1,순살아님,,,소이갈릭스,,,,,
1269,BBQ치킨,마포가좌역점,2022년 01월 25일,"황금올리브핫윙/1,BBQ매직칠리소스（75g）/1",순살아님,,,황금올리브핫윙,,,,,
1270,BBQ치킨,마포가좌역점,2022년 01월 16일,황금올리브치킨/2,순살아님,,,황금올리브치킨,,,,,
1271,BBQ치킨,마포가좌역점,2022년 01월 15일,황금올리브속안심/1(추가메뉴(양념소스추가)),순살아님,,,황금올리브속안심,,,,,
1272,BBQ치킨,마포가좌역점,2022년 01월 08일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1273,BBQ치킨,마포가좌역점,2022년 01월 04일,"황금올리브치킨/1,오리지날 양념치킨/1",순살아님,,,황금올리브치킨,오리지날 양념치킨,,,,
1274,BBQ치킨,마포가좌역점,2022년 01월 03일,황금올리브닭다리/1,순살아님,,,황금올리브닭다리,,,,,
1275,BBQ치킨,마포가좌역점,2021년 12월 29일,"눈맞은닭（윙&봉）/1,황금올리브치킨/1",순살아님,,,눈맞은닭（윙&봉）,황금올리브치킨,,,,
1276,BBQ치킨,마포가좌역점,2021년 12월 28일,황금올리브핫윙/1(추가메뉴(볼케이노핫소스)),순살아님,,,황금올리브핫윙,,,,,
1277,BBQ치킨,마포가좌역점,2021년 12월 24일,"황금올리브치킨/1(추가메뉴(황금알치즈볼)),치킨무 추가/1",순살아님,,,황금올리브치킨,황금알치즈볼,,,,
1278,BBQ치킨,마포가좌역점,2021년 12월 21일,다리가 두개 더 세트SET 1/1,순살아님,,,다리가 두개 더 세트SET 1,,,,,
1279,BBQ치킨,마포가좌역점,2021년 12월 10일,핫황올 블랙페퍼 닭다리/1,순살아님,,,핫황올 블랙페퍼 닭다리,,,,,
1280,BBQ치킨,마포가좌역점,2021년 12월 10일,오리지널 콤보반반（황금올리브＋찐킹소스）/1,순살아님,,,오리지널 콤보반반,,,,,
1281,BBQ치킨,마포가좌역점,2021년 12월 08일,황금올리브닭다리/1,순살아님,,,황금올리브닭다리,,,,,
1282,BBQ치킨,마포가좌역점,2021년 12월 07일,황금올리브치킨＋크림치즈볼/1,순살아님,,,황금올리브치킨,크림치즈볼,,,,
1283,BBQ치킨,마포가좌역점,2021년 12월 06일,"황금올리브치킨/1,황금올리브닭다리/1,더블치즈볼/2,케이준감자/1",순살아님,,,황금올리브치킨,황금올리브닭다리,더블치즈볼,케이준감자,,
1284,BBQ치킨,마포가좌역점,2021년 12월 05일,"황금올리브핫윙/1,BBQ매직칠리소스（75g）/1",순살아님,,,황금올리브핫윙,,,,,
1285,BBQ치킨,마포가좌역점,2021년 12월 05일,파더s치킨두마리/1,순살아님,,,파더s치킨두마리,,,,,
1286,BBQ치킨,마포가좌역점,2021년 12월 05일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1287,BBQ치킨,마포가좌역점,2021년 12월 03일,오리지널 콤보반반（황금올리브＋찐킹소스）/1,순살아님,,,오리지널 콤보반반,,,,,
1288,BBQ치킨,마포가좌역점,2021년 12월 03일,"바삭칸치킨（반반）/1,자메이카 통다리구이/1,스프라이트1.5L/1",순살아님,,,바삭칸치킨반반,자메이카 통다리구이,스프라이트,,,
1289,BBQ치킨,마포가좌역점,2021년 11월 25일,"황금올리브（반반）/1,모둠감자튀김/1,코카-콜라 500ml/1",순살아님,,,황금올리브반반,모둠감자튀김,콜라,,,
1290,BBQ치킨,마포가좌역점,2021년 11월 25일,황올한 깐풍치킨/1,순살아님,,,황올한 깐풍치킨,,,,,
1291,BBQ치킨,마포가좌역점,2021년 11월 24일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
1292,BBQ치킨,마포가좌역점,2021년 11월 24일,오리지널 콤보반반（황금올리브＋찐킹소스）/1,순살아님,,,오리지널 콤보반반,,,,,
1293,BBQ치킨,마포가좌역점,2021년 11월 23일,"황금올리브핫윙/1,BBQ매직칠리소스（75g）/1",순살아님,,,황금올리브핫윙,,,,,
1294,BBQ치킨,마포가좌역점,2021년 11월 23일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1295,BBQ치킨,마포가좌역점,2021년 11월 23일,황금올리브속안심/1,순살아님,,,황금올리브속안심,,,,,
1296,BBQ치킨,마포가좌역점,2021년 11월 22일,핫황금올리브 블랙페퍼/1(추가메뉴(케이준감자)),순살아님,,,핫황금올리브 블랙페퍼,케이준감자,,,,
1297,BBQ치킨,마포가좌역점,2021년 11월 21일,오리지날 양념치킨/1,순살아님,,,오리지날양념치킨,,,,,
1298,BBQ치킨,마포가좌역점,2021년 11월 20일,오리지널 콤보반반（황금올리브＋블랙페퍼）/1,순살아님,,,오리지널 콤보반반,,,,,
1299,BBQ치킨,마포가좌역점,2021년 11월 19일,황금올리브치킨순살＋황금알치즈볼/1,순살,,,황금올리브치킨,황금알치즈볼,,,,
1300,BBQ치킨,마포가좌역점,2021년 11월 19일,"치즐링/1,스프라이트1.5L/1",순살아님,,,치즐링,스프라이트,,,,
1301,BBQ치킨,마포가좌역점,2021년 11월 09일,"황금올리브핫윙/1,BBQ매직칠리소스（75g）/1",순살아님,,,황금올리브핫윙,,,,,
1302,BBQ치킨,마포가좌역점,2021년 11월 01일,황금올리브핫윙/1,순살아님,,,황금올리브핫윙,,,,,
1303,BBQ치킨,마포가좌역점,2021년 10월 21일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1304,BBQ치킨,마포가좌역점,2021년 10월 21일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1305,BBQ치킨,마포가좌역점,2021년 10월 18일,스모크치킨/1,순살아님,,,스모크치킨,,,,,
1306,BBQ치킨,마포가좌역점,2021년 10월 18일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1307,BBQ치킨,마포가좌역점,2021년 10월 18일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1308,BBQ치킨,마포가좌역점,2021년 10월 18일,황금올리브치킨/1(추가메뉴(양념소스추가)),순살아님,,,황금올리브치킨,,,,,
1309,BBQ치킨,마포가좌역점,2021년 10월 18일,극한왕갈비치킨/1,순살아님,,,극한왕갈비치킨,,,,,
1310,BBQ치킨,마포가좌역점,2021년 10월 17일,체고치 순살/1(추가메뉴(오징어튀김)),순살,,,체고치 ,오징어튀김,,,,
1311,BBQ치킨,마포가좌역점,2021년 10월 17일,핫황금올리브 블랙페퍼/1,순살아님,,,핫황금올리브 블랙페퍼,,,,,
1312,BBQ치킨,마포가좌역점,2021년 10월 17일,"황금올리브치킨/1(추가메뉴(양념소스추가)),양념소스 추가/1",순살아님,,,황금올리브치킨,,,,,
1313,BBQ치킨,마포가좌역점,2021년 10월 16일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1314,BBQ치킨,마포가좌역점,2021년 10월 15일,오리지널 콤보반반（황금올리브＋블랙페퍼）/1,순살아님,,,오리지널 콤보반반,,,,,
1315,BBQ치킨,마포가좌역점,2021년 10월 14일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1316,BBQ치킨,마포가좌역점,2021년 10월 13일,핫황금올리브 크리스피/1(추가메뉴(비비소스추가)),순살아님,,,핫황금올리브 크리스피,,,,,
1317,BBQ치킨,마포가좌역점,2021년 10월 12일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1318,BBQ치킨,마포가좌역점,2021년 10월 11일,황금올리브（반반）＋크림치즈볼/1,순살아님,,,황금올리브 ( 콤보 ),크림치즈볼,,,,
1319,BBQ치킨,마포가좌역점,2021년 10월 11일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1320,BBQ치킨,마포가좌역점,2021년 10월 11일,"황금올리브핫윙/1,BBQ매직칠리소스（75g）/1",순살아님,,,황금올리브핫윙,,,,,
1321,BBQ치킨,마포가좌역점,2021년 10월 01일,"다리가 두개 더 세트SET 1/1,BBQ치즈갈릭소스（75g）/1,코카-콜라 500ml/1",순살아님,,,다리가 두개 더 세트 ,,콜라,,,
1322,BBQ치킨,마포가좌역점,2021년 09월 26일,황금올리브핫윙/1,순살아님,,,황금올리브핫윙,,,,,
1323,BBQ치킨,마포가좌역점,2021년 09월 25일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1324,BBQ치킨,마포가좌역점,2021년 09월 24일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1325,BBQ치킨,마포가좌역점,2021년 09월 24일,핫황금올리브 블랙페퍼/1,순살아님,,,핫황금올리브 블랙페퍼,,,,,
1326,BBQ치킨,마포가좌역점,2021년 09월 23일,핫황금올리브 블랙페퍼/1,순살아님,,,핫황금올리브 블랙페퍼,,,,,
1327,BBQ치킨,마포가좌역점,2021년 09월 21일,오리지날 양념치킨/1,순살아님,,,오리지날양념치킨,,,,,
1328,BBQ치킨,마포가좌역점,2021년 09월 21일,"핫황금올리브 블랙페퍼/1,코카-콜라 1.25L/1",순살아님,,,핫황금올리브 블랙페퍼,콜라,,,,
1329,BBQ치킨,마포가좌역점,2021년 09월 20일,황금올리브치킨/1(추가메뉴(양념소스추가)),순살아님,,,황금올리브치킨,,,,,
1330,BBQ치킨,마포가좌역점,2021년 09월 19일,"황금올리브（반반）＋크림치즈볼/1,맥주 1,000CC/1",순살아님,,,황금올리브 ( 콤보 ),맥주 ,크림치즈볼,,,
1331,BBQ치킨,마포가좌역점,2021년 09월 18일,핫황금올리브 블랙페퍼/1,순살아님,,,핫황금올리브 블랙페퍼,,,,,
1332,BBQ치킨,마포가좌역점,2021년 09월 18일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1333,BBQ치킨,마포가좌역점,2021년 09월 18일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1334,BBQ치킨,마포가좌역점,2021년 09월 17일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1335,BBQ치킨,마포가좌역점,2021년 09월 17일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1336,BBQ치킨,마포가좌역점,2021년 09월 17일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1337,BBQ치킨,마포가좌역점,2021년 09월 17일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1338,BBQ치킨,마포가좌역점,2021년 09월 16일,핫황금올리브 블랙페퍼/1,순살아님,,,핫황금올리브 블랙페퍼,,,,,
1339,BBQ치킨,마포가좌역점,2021년 09월 16일,핫황금올리브 블랙페퍼/1,순살아님,,,핫황금올리브 블랙페퍼,,,,,
1340,BBQ치킨,마포가좌역점,2021년 09월 15일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1341,BBQ치킨,마포가좌역점,2021년 09월 15일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1342,BBQ치킨,마포가좌역점,2021년 09월 14일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1343,BBQ치킨,마포가좌역점,2021년 09월 14일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1344,BBQ치킨,마포가좌역점,2021년 09월 14일,황금올리브치킨/1(추가메뉴(양념소스추가)),순살아님,,,황금올리브치킨,,,,,
1345,BBQ치킨,마포가좌역점,2021년 09월 14일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1346,BBQ치킨,마포가좌역점,2021년 08월 07일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
1347,BBQ치킨,마포가좌역점,2021년 08월 05일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1348,BBQ치킨,마포가좌역점,2021년 07월 22일,"황올한 깐풍치킨/1,황금올리브（반반）/1",순살아님,,,황올한 깐풍치킨,황금올리브반반,,,,
1349,BBQ치킨,마포가좌역점,2021년 07월 22일,황금올리브닭다리/1(추가메뉴(BBQ닭껍데기)),순살아님,,,황금올리브닭다리,닭껍데기,,,,
1350,BBQ치킨,마포가좌역점,2021년 07월 22일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1351,BBQ치킨,마포가좌역점,2021년 07월 20일,오리지널 콤보반반（황금올리브＋블랙페퍼）/1(추가메뉴(케이준감자)),순살아님,,,오리지널 콤보반반,케이준감자,,,,
1352,BBQ치킨,마포가좌역점,2021년 07월 15일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1353,BBQ치킨,마포가좌역점,2021년 07월 09일,오리지널 콤보반반（황금올리브＋찐킹소스）/1(추가메뉴(케이준감자)),순살아님,,,오리지널 콤보반반,케이준감자,,,,
1354,BBQ치킨,마포가좌역점,2021년 07월 06일,핫황금올리브 크리스피/1,순살아님,,,핫황금올리브 크리스피,,,,,
1355,BBQ치킨,마포가좌역점,2021년 07월 06일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1356,BBQ치킨,마포가좌역점,2021년 07월 05일,황금올리브닭다리/1,순살아님,,,황금올리브닭다리,,,,,
1357,BBQ치킨,마포가좌역점,2021년 07월 05일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1358,BBQ치킨,마포가좌역점,2021년 07월 01일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1359,BBQ치킨,마포가좌역점,2021년 07월 01일,"황올한 깐풍치킨/1,포테이토치즈그라탕/1,고구마치즈볼/1",순살아님,,,황올한 깐풍치킨,포테이토치즈그라탕,고구마치즈볼,,,
1360,BBQ치킨,마포가좌역점,2021년 06월 29일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1361,BBQ치킨,마포가좌역점,2021년 06월 29일,핫황금올리브 크리스피/1,순살아님,,,핫황금올리브 크리스피,,,,,
1362,BBQ치킨,마포가좌역점,2021년 06월 29일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1363,BBQ치킨,마포가좌역점,2021년 06월 28일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1364,BBQ치킨,마포가좌역점,2021년 06월 28일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1365,BBQ치킨,마포가좌역점,2021년 06월 28일,"황금올리브치킨/1,BBQ 모듬볼 6개/1",순살아님,,,황금올리브치킨, 모듬볼 ,,,,
1366,BBQ치킨,마포가좌역점,2021년 06월 27일,"황금올리브（반반）/1,더블치즈볼/1",순살아님,,,황금올리브 ( 콤보 ),더블치즈볼,,,,
1367,BBQ치킨,마포가좌역점,2021년 06월 26일,황올한 깐풍치킨/1,순살아님,,,황올한 깐풍치킨,,,,,
1368,BBQ치킨,마포가좌역점,2021년 06월 26일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1369,BBQ치킨,마포가좌역점,2021년 06월 25일,"황올한 깐풍치킨/1(추가메뉴(BBQ닭껍데기,오징어튀김))",순살아님,,,황올한 깐풍치킨,닭껍데기오징어튀김,,,,
1370,BBQ치킨,마포가좌역점,2021년 06월 25일,핫황금올리브 크리스피/1,순살아님,,,핫황금올리브 크리스피,,,,,
1371,BBQ치킨,마포가좌역점,2021년 06월 25일,"황금올리브속안심/1(추가메뉴(BBQ닭껍데기,황올한닭발튀김))",순살아님,,,황금올리브속안심,닭껍데기황올한닭발튀김,,,,
1372,BBQ치킨,마포가좌역점,2021년 06월 25일,황금올리브치킨순살/1,순살,,,황금올리브치킨,,,,,
1373,BBQ치킨,마포가좌역점,2021년 06월 25일,핫 황금올리브 콤보반반（레드착착＋블랙페퍼）/1,순살아님,,,핫 황금올리브 콤보반반,,,,,
1374,BBQ치킨,마포가좌역점,2021년 06월 25일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
1375,BBQ치킨,마포가좌역점,2021년 06월 24일,황금올리브（반반）/1,순살아님,,,황금올리브 ( 콤보 ),,,,,
1376,BBQ치킨,마포가좌역점,2021년 06월 23일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1377,BBQ치킨,마포가좌역점,2021년 06월 22일,황금올리브치킨/1(추가메뉴(케이준감자)),순살아님,,,황금올리브치킨,케이준감자,,,,
1378,BBQ치킨,마포가좌역점,2021년 06월 22일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
1379,BBQ치킨,마포가좌역점,2021년 06월 21일,"황금올리브치킨/1(추가메뉴(황금알치즈볼)),양념소스 추가/2,코카-콜라 1.25L/1",순살아님,,,황금올리브치킨,황금알치즈볼,콜라,,,
1380,BBQ치킨,마포가좌역점,2021년 06월 09일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
1381,BBQ치킨,마포가좌역점,2021년 06월 03일,"황금올리브（반반）/1,황금알치즈볼/1,코카-콜라 1.25L/1",순살아님,,,황금올리브반반,황금알치즈볼,콜라,,,
1382,BBQ치킨,마포가좌역점,2021년 05월 31일,황금올리브치킨/1(추가메뉴(BBQ 모듬볼 6개)),순살아님,,,황금올리브치킨, 모듬볼 ,,,,
1383,BBQ치킨,마포가좌역점,2021년 05월 30일,황금올리브닭다리/1(추가메뉴(BBQ닭껍데기)),순살아님,,,황금올리브닭다리,닭껍데기,,,,
1384,BBQ치킨,마포가좌역점,2021년 05월 30일,황금올리브닭다리（반반）/1,순살아님,,,황금올리브닭다리 ( 콤보 ),,,,,
1385,BBQ치킨,마포가좌역점,2021년 05월 28일,황금올리브（반반）/1(추가메뉴(BBQ닭껍데기)),순살아님,,,황금올리브 ( 콤보 ),닭껍데기,,,,
1386,BBQ치킨,마포가좌역점,2021년 05월 25일,황금올리브치킨/1,순살아님,,,황금올리브치킨,,,,,
